,position,rating
0,MR,4.3754370313853155
1,MR,0.3459376028514568
2,MR,2.3050607142351014
3,MR,5.452045276950548
4,MR,-3.9997175019215008
5,MR,0.39520165726202544
6,MR,3.23024650755249
7,MR,4.632494880559781
8,MR,3.52076167867839
9,MR,3.5160966994443035
10,MR,6.058030808538586
11,MR,2.40224215218332
12,MR,3.067184346607582
13,MR,1.0135250157860216
14,MR,3.6687162271777956
15,MR,0.7477637993388443
16,MR,5.085503135160789
17,MR,2.145321869457746
18,MR,3.571627545970516
19,MR,2.252882211577927
20,MR,0.9230876432241424
21,MR,-0.996947697766976
22,MR,4.40802601257524
23,MR,3.419952009621165
24,MR,6.308795618519299
25,MR,2.8453736799247236
26,MR,5.454790092020991
27,MR,2.638674437119537
28,MR,2.162003392110301
29,MR,1.5404061596821998
30,MR,0.16873673919922041
31,MR,3.8652753160510827
32,MR,5.179239254300639
33,MR,1.4893954777563958
34,MR,0.6555035525747672
35,MR,0.9310733669490912
36,MR,2.487337257308026
37,MR,0.5235835333764239
38,MR,5.353446610172148
39,MR,1.6291302869773774
40,MR,10.097850622594972
41,MR,1.3483553408091111
42,MR,5.022721324812961
43,MR,-0.2413484061524657
44,MR,2.018837249530805
45,MR,6.166843820798489
46,MR,1.071627545970516
47,MR,3.406086606205991
48,MR,0.6124960896354369
49,MR,3.5872603138556505
50,MR,3.0425169914102614
51,MR,1.1498980093784326
52,MR,2.77602179694715
53,MR,4.0645719842685635
54,MR,5.323918993203714
55,MR,2.513066524339186
56,MR,3.816981565622151
57,MR,4.6424382965403135
58,MR,-1.4229344340372634
59,MR,0.3640003279870604
60,MR,2.0346101385601303
61,MR,1.5552444211890013
62,MR,4.1340368614864245
63,MR,5.304477124419526
64,MR,5.0839011660861715
65,MR,0.036627199850145634
66,MR,-0.4787840993765144
67,MR,3.3539043841460705
68,MR,2.328020156629794
69,MR,3.6005135576104417
70,MR,1.3174260654122647
71,MR,3.4139868425957736
72,MR,3.6414949019181457
73,MR,3.711692371741446
74,MR,7.653550904209164
75,MR,-0.6658108405920029
76,MR,2.5222517677934118
77,MR,2.6205772766606925
78,MR,2.018386906964984
79,MR,1.9775621886605002
80,MR,6.215565417439771
81,MR,3.9926298141471213
82,MR,4.818065021914845
83,MR,3.2096522104298146
84,MR,3.5076736591983027
85,MR,4.339502094834677
86,MR,1.712734981749096
87,MR,1.4962984420315906
88,MR,4.508538005770317
89,MR,0.7005814165055463
90,MR,2.080713292977754
91,MR,2.5635816259126445
92,MR,2.941858775518468
93,MR,1.4207379299986216
94,MR,4.449074595921953
95,MR,0.534679947054762
96,MR,2.378719329551065
97,MR,1.0580378992636945
98,MR,4.388730711401513
99,MR,4.514196938791574
100,MR,0.004483056485911696
101,MR,1.131814455119084
102,MR,2.878618016783638
103,MR,2.4298668797912812
104,MR,4.636048075340289
105,MR,1.3331007754085804
106,MR,3.886533694638197
107,MR,2.2355072945811
108,MR,6.155170937421984
109,MR,3.859916543723918
110,MR,6.15830643627537
111,MR,4.321485276551823
112,MR,1.8657370430163724
113,MR,1.080264346781061
114,MR,2.4503319108520447
115,MR,3.3244458721933237
116,MR,-2.1759075653659283
117,MR,2.513661741213101
118,MR,4.503271931162482
119,MR,3.406058520897127
120,MR,5.125386500131825
121,MR,0.7770671536047855
122,MR,1.6810884799816814
123,MR,3.5426726399103097
124,MR,5.847305554086413
125,MR,4.417468042086391
126,MR,1.6804110212726708
127,MR,8.765288789512258
128,MR,-0.25005796495589705
129,MR,4.6991361330566335
130,MR,1.2470596094340078
131,MR,4.4715624499306825
132,MR,0.6566696299356779
133,MR,6.886862829527891
134,MR,3.8848808671389166
135,MR,5.417576954378459
136,MR,1.789377846663355
137,MR,5.488028595016695
138,MR,-0.34772536918804037
139,MR,1.4905027493886545
140,MR,4.038842556365049
141,MR,5.574759051618534
142,MR,-0.2745687647316525
143,MR,2.256160926180638
144,MR,3.160039409126341
145,MR,5.186496102590749
146,MR,5.022751392149017
147,MR,5.950219217820214
148,MR,1.945074385277114
149,MR,2.9256009395358618
150,MR,5.229204524955953
151,MR,1.463514609066225
152,MR,2.511912431918157
153,MR,2.3485967697768055
154,MR,3.5517308789518696
155,MR,3.5076488149045284
156,MR,3.2060703550278107
157,MR,2.13798949514838
158,MR,2.1050804486995416
159,MR,1.6333900818723865
160,MR,3.4689853349351205
161,MR,2.5661224951754513
162,MR,4.460881532258119
163,MR,6.376188204922599
164,MR,3.175878510893897
165,MR,4.044372182520538
166,MR,3.1236172355296663
167,MR,1.9353801820165237
168,MR,1.6226297495239876
169,MR,1.893557613795145
170,MR,0.39288260460538604
171,MR,3.3151097420052893
172,MR,-2.4226352629458754
173,MR,5.095137321247185
174,MR,3.692326263305638
175,MR,0.4452844062942919
176,MR,4.802152255623065
177,MR,4.235237417083519
178,MR,1.308199286924392
179,MR,0.3719255972033675
180,MR,3.7806217437279983
181,MR,0.10216877998409477
182,MR,0.9875976728878886
183,MR,3.5980173246179645
184,MR,-2.4204607822769475
185,MR,5.532115881886566
186,MR,5.605584984226925
187,MR,1.2212709882959514
188,MR,5.678217041809306
189,MR,3.631645632642846
190,MR,-0.012164298890214286
191,MR,2.159557827530601
192,MR,-1.118086436061502
193,MR,3.2297643563056075
194,MR,-0.4910424059365595
195,MR,3.329466504963469
196,MR,0.2584690882902301
197,MR,7.048224988678915
198,MR,4.977662872041519
199,MR,-1.1479531277657213
200,MR,0.13474738112205129
201,MR,2.982211366198793
202,MR,3.455221239087328
203,MR,3.4348674018729093
204,MR,4.215169775039783
205,MR,2.92629730424477
206,MR,-1.6729400607430258
207,MR,3.5822311570049434
208,MR,1.7714509600612065
209,MR,3.8464627795236526
210,MR,5.027717834173236
211,MR,3.793535776784462
212,MR,4.89238379577465
213,MR,0.16589193115873785
214,MR,6.041184648583876
215,MR,-1.4131850652810873
216,MR,2.4360497676118955
217,MR,2.416270696802391
218,MR,1.6673038161560108
219,MR,4.568527094809484
220,MR,0.41830846679851863
221,MR,0.3135183152384694
222,MR,4.693167552833044
223,MR,4.449894598314051
224,MR,2.5858887723145747
225,MR,1.0940829965081986
226,MR,-1.2135780468905677
227,MR,1.2599820457576034
228,MR,5.113396371853375
229,MR,5.323355238624046
230,MR,-1.1022514656512854
231,MR,1.7630954283442015
232,MR,-1.975790087326833
233,MR,0.32224350438802773
234,MR,3.311252408616123
235,MR,3.202715669412849
236,MR,5.4594088212761065
237,MR,-0.962631628169073
238,MR,3.6655076814029903
239,MR,3.1008250223263927
240,MR,2.961936240119439
241,MR,3.6129302534949916
242,MR,4.0576863214708485
243,MR,5.26876553034808
244,MR,2.5394914835788636
245,MR,1.4562068482016435
246,MR,-0.09790368225994542
247,MR,3.1386194164554717
248,MR,2.1823286079246724
249,MR,5.910066459190957
250,MR,1.1901355242768146
251,MR,4.752088358144725
252,MR,1.8588221608804747
253,MR,1.512180693853815
254,MR,0.5479032722351305
255,MR,-1.958306286903295
256,MR,4.662923162918689
257,MR,3.644459467665461
258,MR,1.5616362328113853
259,MR,1.2531405322336593
260,MR,1.7002974986185309
261,MR,1.4997973508575917
262,MR,2.217972812436833
263,MR,3.407553494545725
264,MR,2.1866546211807942
265,MR,0.775663326197332
266,MR,3.7903680192404137
267,MR,1.1148047919064763
268,MR,0.5450525424969036
269,MR,3.1555387233018215
270,MR,4.631516698741971
271,MR,2.3265329070617655
272,MR,3.4754535639449338
273,MR,3.142372030561618
274,MR,-0.9283724540294841
275,MR,2.8296076337326617
276,MR,1.3118780671471177
277,MR,2.9632684868640844
278,MR,0.586561486118758
279,MR,1.5234617899646845
280,MR,-0.4687283744174395
281,MR,-0.5686562841922262
282,MR,5.786018653224632
283,MR,6.365480786699051
284,MR,-0.13504306983857237
285,MR,0.6493512442134378
286,MR,2.6692585606516355
287,MR,0.5429046245708491
288,MR,-0.29006651717476456
289,MR,-0.00965638902230053
290,MR,2.3840492967913156
291,MR,-1.352648541677487
292,MR,-0.9360444678119381
293,MR,1.6631141873526942
294,MR,-0.6157009808209907
295,MR,3.999427147653324
296,MR,1.168992623078649
297,MR,-2.232404287737242
298,MR,5.6273238599617175
299,MR,4.804297066393362
300,MR,6.08243046414553
301,MR,3.2207304134271757
302,MR,2.24711189867839
303,MR,1.3395646932943202
304,MR,1.9202290531622261
305,MR,2.5085361736191465
306,MR,2.372230804354369
307,MR,1.2584697800087794
308,MR,2.706224736797669
309,MR,1.508574292087101
310,MR,4.63918090669036
311,MR,-3.8123467479681272
312,MR,3.94741950769737
313,MR,2.3689744660614083
314,MR,-0.2703236474533865
315,MR,1.862290059401727
316,MR,5.4857118289854725
317,MR,4.80202145934454
318,MR,6.0728604842646465
319,MR,-1.1332159798253139
320,MR,1.761611741936814
321,MR,8.367260976125582
322,MR,0.5367126924622951
323,MR,4.198355524093926
324,MR,6.470985628088624
325,MR,4.414340134002257
326,MR,3.4631011483770706
327,MR,4.862489524001828
328,MR,1.8375719130313874
329,MR,5.003516361462787
330,MR,3.347727103643925
331,MR,2.941168826323982
332,MR,1.1068255420073683
333,MR,0.9116993308007469
334,MR,1.7036335383069399
335,MR,2.0177116029869273
336,MR,2.3004908348386524
337,MR,1.217573439188253
338,MR,2.8063013711286375
339,MR,1.6163829092970352
340,MR,5.260041410883517
341,MR,2.5916382888297136
342,MR,-1.1310439857201566
343,MR,-1.018763889759359
344,MR,4.04027576106237
345,MR,3.7879949918456197
