,position,rating
0,FW,2.5518307994079557
1,FW,1.5578048614465325
2,FW,6.301334098950875
3,FW,0.9342589735768663
4,FW,4.481530683558369
5,FW,4.241066181387644
6,FW,3.1301686327152742
7,FW,3.8076546232199293
8,FW,8.661066062903902
9,FW,6.234450639938953
10,FW,5.943998199823428
11,FW,1.5888194408819585
12,FW,4.977658171436309
13,FW,4.867538752754257
14,FW,4.146869870939035
15,FW,5.556254477662658
16,FW,6.992392256751849
17,FW,3.5873022153273433
18,FW,6.848232043721064
19,FW,5.075752781690281
20,FW,2.899525168191752
21,FW,7.651259269102157
22,FW,5.633522167416726
23,FW,3.2556912615187708
24,FW,7.476656012930749
25,FW,6.004079857531236
26,FW,3.968923703410779
27,FW,1.8599450177597923
28,FW,2.132024007525856
29,FW,4.681057694719528
30,FW,1.1211026896562608
31,FW,6.482145626822415
32,FW,6.079625791670759
33,FW,1.5244619206827767
34,FW,2.9448567074645124
35,FW,1.0196612533371785
36,FW,3.6865011435369617
37,FW,4.222050363191945
38,FW,5.645993813720094
39,FW,7.309409355368777
40,FW,3.9205478155572875
41,FW,4.901983501443937
42,FW,0.9340626426901816
43,FW,3.9033540412582055
44,FW,4.402882837016916
45,FW,5.710321301921864
46,FW,2.4764023969238815
47,FW,1.3988463271313756
48,FW,3.57270286719357
49,FW,7.379529444658983
50,FW,4.362506051808144
51,FW,4.034371214495391
52,FW,6.446811431262875
53,FW,4.797269077143676
54,FW,5.995525685447686
55,FW,8.860047439601209
56,FW,2.93180009588038
57,FW,6.633874161077399
58,FW,0.7409821128337758
59,FW,1.9637897206006187
60,FW,7.990808501146351
61,FW,8.875940232331711
62,FW,7.714409332205224
63,FW,5.448763640145635
64,FW,4.300089512302682
65,FW,1.2251665433037453
66,FW,3.9375635851339035
67,FW,3.5498705511235413
68,FW,1.3523803386593198
69,FW,7.1407053656088575
70,FW,0.8085649492255438
71,FW,4.981056065664699
72,FW,6.994095016775207
73,FW,3.676829629562768
74,FW,5.376123201874888
75,FW,3.6082185133735067
76,FW,4.992834430984334
77,FW,6.542656362559169
78,FW,5.205209718113722
79,FW,1.2462954299306273
80,FW,3.6695321702699646
81,FW,1.651988685419275
82,FW,2.52350276931068
83,FW,4.8211207026388525
84,FW,8.199764215351427
85,FW,3.1102174324558085
86,FW,2.2473208270334366
87,FW,1.2355730270596574
88,FW,5.0252207796357276
89,FW,8.019508183235699
90,FW,5.548977229554
91,FW,5.616703678353538
92,FW,2.080698576657963
93,FW,2.9705859195757323
94,FW,2.5767540827646354
95,FW,5.7685911958500125
96,FW,7.297840333939652
97,FW,3.0361491396949507
98,FW,6.072929865962351
99,FW,2.7512592293625198
100,FW,1.9992482282408948
101,FW,2.4494270182092706
102,FW,4.6135006338332785
103,FW,4.254282987767584
104,FW,5.7780641459220075
105,FW,1.7850163679911244
106,FW,4.580994569109125
107,FW,6.432507420632784
108,FW,6.282490715331617
109,FW,3.9844429840202062
110,FW,2.356556273544947
111,FW,5.038127255754843
112,FW,2.9626473100828554
113,FW,3.1039004443252756
